task_id,task_name,volume,start_time,finish_time
147,ID00146,138,4.0,58.0
148,ID00147,138,4.0,58.0
149,ID00148,137,4.0,58.0
150,ID00149,137,4.0,58.0
151,ID00150,135,4.0,59.0
152,ID00151,136,4.0,58.0
153,ID00152,136,4.0,58.0
154,ID00153,137,4.0,59.0
155,ID00154,135,4.0,57.0
156,ID00155,138,4.0,58.0
157,ID00156,141,4.0,59.0
158,ID00157,132,4.0,56.0
159,ID00158,137,4.0,58.0
160,ID00159,132,4.0,59.0
161,ID00160,135,4.0,58.0
162,ID00161,135,4.0,59.0
163,ID00162,140,4.0,59.0
164,ID00163,136,4.0,59.0
165,ID00164,138,4.0,58.0
166,ID00165,138,4.0,58.0
167,ID00166,105,58.0,96.0
168,ID00167,106,58.0,96.0
169,ID00168,105,58.0,96.0
170,ID00169,105,58.0,96.0
171,ID00170,106,58.0,96.0
172,ID00171,104,58.0,96.0
173,ID00172,108,58.0,96.0
174,ID00173,107,58.0,96.0
175,ID00174,106,59.0,96.0
176,ID00175,104,59.0,96.0
177,ID00176,108,59.0,96.0
178,ID00177,107,58.0,96.0
179,ID00178,106,58.0,96.0
180,ID00179,105,58.0,96.0
181,ID00180,106,58.0,96.0
182,ID00181,105,58.0,96.0
183,ID00182,106,58.0,96.0
184,ID00183,106,58.0,96.0
185,ID00184,105,59.0,96.0
186,ID00185,105,59.0,96.0
187,ID00186,105,59.0,96.0
188,ID00187,106,58.0,96.0
189,ID00188,107,58.0,96.0
190,ID00189,104,59.0,96.0
191,ID00190,106,58.0,96.0
192,ID00191,107,58.0,96.0
193,ID00192,104,58.0,96.0
194,ID00193,103,59.0,96.0
195,ID00194,105,59.0,96.0
196,ID00195,106,59.0,96.0
197,ID00196,107,59.0,96.0
198,ID00197,105,58.0,96.0
199,ID00198,108,59.0,96.0
200,ID00199,108,58.0,96.0
201,ID00200,108,57.0,96.0
202,ID00201,106,57.0,96.0
203,ID00202,104,57.0,96.0
204,ID00203,106,59.0,96.0
205,ID00204,106,58.0,96.0
206,ID00205,106,58.0,96.0
207,ID00206,106,58.0,96.0
208,ID00207,106,58.0,96.0
209,ID00208,107,59.0,96.0
210,ID00209,108,59.0,96.0
211,ID00210,107,58.0,96.0
212,ID00211,106,59.0,96.0
213,ID00212,107,60.0,96.0
214,ID00213,105,58.0,96.0
215,ID00214,105,58.0,96.0
216,ID00215,106,58.0,96.0
217,ID00216,106,58.0,96.0
218,ID00217,105,58.0,96.0
219,ID00218,106,58.0,96.0
220,ID00219,105,58.0,96.0
221,ID00220,107,58.0,96.0
222,ID00221,105,58.0,96.0
223,ID00222,107,58.0,96.0
224,ID00223,106,58.0,96.0
225,ID00224,105,59.0,96.0
226,ID00225,106,58.0,96.0
227,ID00226,108,58.0,96.0
228,ID00227,106,58.0,96.0
229,ID00228,105,58.0,96.0
230,ID00229,104,58.0,96.0
231,ID00230,105,59.0,96.0
232,ID00231,107,58.0,96.0
233,ID00232,107,58.0,96.0
234,ID00233,105,58.0,96.0
235,ID00234,105,59.0,96.0
236,ID00235,107,59.0,96.0
237,ID00236,106,59.0,96.0
238,ID00237,105,59.0,96.0
239,ID00238,107,59.0,96.0
240,ID00239,107,58.0,96.0
241,ID00240,107,58.0,96.0
242,ID00241,108,58.0,96.0
243,ID00242,108,58.0,96.0
244,ID00243,106,58.0,96.0
245,ID00244,104,59.0,96.0
246,ID00245,107,58.0,96.0
247,ID00246,106,59.0,96.0
248,ID00247,104,59.0,96.0
249,ID00248,106,59.0,96.0
250,ID00249,106,59.0,96.0
251,ID00250,105,59.0,96.0
252,ID00251,106,59.0,96.0
253,ID00252,104,58.0,96.0
254,ID00253,106,58.0,96.0
255,ID00254,105,58.0,96.0
256,ID00255,105,58.0,96.0
257,ID00256,107,58.0,96.0
258,ID00257,106,58.0,96.0
259,ID00258,106,59.0,96.0
260,ID00259,107,58.0,96.0
261,ID00260,106,58.0,96.0
262,ID00261,106,59.0,96.0
263,ID00262,106,59.0,96.0
264,ID00263,107,59.0,96.0
265,ID00264,108,59.0,96.0
266,ID00265,106,59.0,96.0
267,ID00266,106,60.0,96.0
268,ID00267,107,58.0,96.0
269,ID00268,107,58.0,96.0
270,ID00269,104,59.0,96.0
271,ID00270,106,59.0,96.0
272,ID00271,108,59.0,96.0
273,ID00272,105,59.0,96.0
274,ID00273,106,59.0,96.0
275,ID00274,106,58.0,96.0
276,ID00275,106,58.0,96.0
277,ID00276,107,58.0,96.0
278,ID00277,106,58.0,96.0
279,ID00278,104,59.0,96.0
280,ID00279,106,58.0,96.0
281,ID00280,106,58.0,96.0
282,ID00281,106,58.0,96.0
283,ID00282,107,59.0,96.0
284,ID00283,107,58.0,96.0
285,ID00284,106,60.0,96.0
286,ID00285,106,60.0,96.0
287,ID00286,107,58.0,96.0
288,ID00287,106,58.0,96.0
289,ID00288,108,58.0,96.0
290,ID00289,106,58.0,96.0
291,ID00290,104,58.0,96.0
292,ID00291,107,58.0,96.0
293,ID00292,107,58.0,96.0
294,ID00293,107,58.0,96.0
295,ID00294,105,58.0,96.0
296,ID00295,105,59.0,96.0
297,ID00296,105,59.0,96.0
298,ID00297,105,59.0,96.0
299,ID00298,106,58.0,96.0
300,ID00299,105,58.0,96.0
301,ID00300,107,59.0,96.0
302,ID00301,108,58.0,96.0
303,ID00302,104,58.0,96.0
304,ID00303,107,58.0,96.0
305,ID00304,106,59.0,96.0
306,ID00305,106,59.0,96.0
307,ID00306,105,59.0,96.0
308,ID00307,104,59.0,96.0
309,ID00308,106,59.0,96.0
310,ID00309,107,58.0,96.0
311,ID00310,106,59.0,96.0
312,ID00311,107,58.0,96.0
313,ID00312,106,58.0,96.0
314,ID00313,105,58.0,96.0
315,ID00314,104,58.0,96.0
316,ID00315,105,58.0,96.0
317,ID00316,105,58.0,96.0
318,ID00317,106,58.0,96.0
319,ID00318,106,58.0,96.0
320,ID00319,105,60.0,96.0
321,ID00320,107,58.0,96.0
322,ID00321,105,58.0,96.0
323,ID00322,105,59.0,96.0
324,ID00323,106,58.0,96.0
325,ID00324,106,58.0,96.0
326,ID00325,106,58.0,96.0
327,ID00326,106,59.0,96.0
328,ID00327,105,58.0,96.0
329,ID00328,107,58.0,96.0
330,ID00329,105,59.0,96.0
331,ID00330,106,58.0,96.0
332,ID00331,107,58.0,96.0
333,ID00332,107,58.0,96.0
334,ID00333,106,58.0,96.0
335,ID00334,106,58.0,96.0
336,ID00335,105,58.0,96.0
337,ID00336,105,58.0,96.0
338,ID00337,107,58.0,96.0
339,ID00338,106,58.0,96.0
340,ID00339,104,58.0,96.0
341,ID00340,106,58.0,96.0
342,ID00341,104,59.0,96.0
343,ID00342,107,59.0,96.0
344,ID00343,105,59.0,96.0
345,ID00344,107,59.0,96.0
346,ID00345,105,59.0,96.0
347,ID00346,107,59.0,96.0
348,ID00347,104,60.0,96.0
349,ID00348,106,58.0,96.0
350,ID00349,106,58.0,96.0
351,ID00350,105,58.0,96.0
352,ID00351,105,58.0,96.0
353,ID00352,104,59.0,96.0
354,ID00353,107,58.0,96.0
355,ID00354,107,58.0,96.0
356,ID00355,106,58.0,96.0
357,ID00356,105,58.0,96.0
358,ID00357,106,59.0,96.0
359,ID00358,106,58.0,96.0
360,ID00359,106,58.0,96.0
361,ID00360,108,59.0,96.0
362,ID00361,105,58.0,96.0
363,ID00362,106,57.0,96.0
364,ID00363,107,59.0,96.0
365,ID00364,106,59.0,96.0
366,ID00365,107,58.0,96.0
367,ID00366,106,58.0,96.0
368,ID00367,108,58.0,96.0
369,ID00368,105,59.0,96.0
370,ID00369,105,58.0,96.0
371,ID00370,107,58.0,96.0
372,ID00371,107,58.0,96.0
373,ID00372,108,58.0,96.0
374,ID00373,105,58.0,96.0
375,ID00374,106,58.0,96.0
376,ID00375,106,58.0,96.0
377,ID00376,106,58.0,96.0
378,ID00377,108,58.0,96.0
379,ID00378,107,58.0,96.0
380,ID00379,105,58.0,96.0
381,ID00380,107,57.0,96.0
382,ID00381,106,58.0,96.0
383,ID00382,107,58.0,96.0
384,ID00383,106,58.0,96.0
385,ID00384,105,58.0,96.0
386,ID00385,106,59.0,96.0
387,ID00386,106,59.0,96.0
388,ID00387,106,59.0,96.0
389,ID00388,107,59.0,96.0
390,ID00389,106,59.0,96.0
391,ID00390,106,58.0,96.0
392,ID00391,107,59.0,96.0
393,ID00392,107,58.0,96.0
394,ID00393,106,58.0,96.0
395,ID00394,106,58.0,96.0
396,ID00395,107,59.0,96.0
397,ID00396,104,58.0,96.0
398,ID00397,105,58.0,96.0
399,ID00398,106,59.0,96.0
400,ID00399,106,59.0,96.0
401,ID00400,108,58.0,96.0
402,ID00401,106,58.0,96.0
403,ID00402,106,58.0,96.0
404,ID00403,105,58.0,96.0
405,ID00404,105,58.0,96.0
406,ID00405,104,59.0,96.0
407,ID00406,108,58.0,96.0
408,ID00407,104,58.0,96.0
409,ID00408,106,58.0,96.0
410,ID00409,105,59.0,96.0
411,ID00410,104,59.0,96.0
412,ID00411,105,59.0,96.0
413,ID00412,105,59.0,96.0
414,ID00413,103,59.0,96.0
415,ID00414,105,58.0,96.0
416,ID00415,106,58.0,96.0
417,ID00416,106,58.0,96.0
418,ID00417,106,58.0,96.0
419,ID00418,107,58.0,96.0
420,ID00419,106,58.0,96.0
421,ID00420,106,58.0,96.0
422,ID00421,105,58.0,96.0
423,ID00422,105,58.0,96.0
424,ID00423,108,58.0,96.0
425,ID00424,106,58.0,96.0
426,ID00425,107,59.0,96.0
427,ID00426,106,58.0,96.0
428,ID00427,105,58.0,96.0
429,ID00428,106,58.0,96.0
430,ID00429,106,59.0,96.0
431,ID00430,106,59.0,96.0
432,ID00431,105,59.0,96.0
433,ID00432,107,58.0,96.0
434,ID00433,107,58.0,96.0
435,ID00434,107,58.0,96.0
436,ID00435,106,58.0,96.0
437,ID00436,108,58.0,96.0
438,ID00437,104,59.0,96.0
439,ID00438,107,58.0,96.0
440,ID00439,106,58.0,96.0
441,ID00440,105,58.0,96.0
442,ID00441,107,58.0,96.0
443,ID00442,106,58.0,96.0
444,ID00443,104,58.0,96.0
445,ID00444,105,58.0,96.0
446,ID00445,106,58.0,96.0
447,ID00446,107,58.0,96.0
448,ID00447,107,58.0,96.0
449,ID00448,106,58.0,96.0
450,ID00449,107,57.0,96.0
451,ID00450,105,59.0,96.0
452,ID00451,105,59.0,96.0
453,ID00452,105,58.0,96.0
454,ID00453,105,59.0,96.0
455,ID00454,107,59.0,96.0
456,ID00455,105,59.0,96.0
457,ID00456,104,58.0,96.0
458,ID00457,104,59.0,96.0
459,ID00458,107,59.0,96.0
460,ID00459,106,58.0,96.0
461,ID00460,105,58.0,96.0
462,ID00461,106,58.0,96.0
463,ID00462,106,59.0,96.0
464,ID00463,105,58.0,96.0
465,ID00464,106,58.0,96.0
466,ID00465,104,58.0,96.0
467,ID00466,106,58.0,96.0
468,ID00467,105,59.0,96.0
469,ID00468,106,57.0,96.0
470,ID00469,104,57.0,96.0
471,ID00470,107,58.0,96.0
472,ID00471,106,59.0,96.0
473,ID00472,106,59.0,96.0
474,ID00473,106,58.0,96.0
475,ID00474,105,59.0,96.0
476,ID00475,107,56.0,96.0
477,ID00476,105,59.0,96.0
478,ID00477,105,59.0,96.0
479,ID00478,106,59.0,96.0
480,ID00479,107,59.0,96.0
481,ID00480,107,59.0,96.0
482,ID00481,107,59.0,96.0
483,ID00482,106,59.0,96.0
484,ID00483,108,59.0,96.0
485,ID00484,105,59.0,96.0
486,ID00485,106,59.0,96.0
487,ID00486,106,59.0,96.0
488,ID00487,108,58.0,96.0
489,ID00488,107,59.0,96.0
490,ID00489,106,58.0,96.0
491,ID00490,106,58.0,96.0
492,ID00491,108,58.0,96.0
493,ID00492,106,58.0,96.0
494,ID00493,106,58.0,96.0
495,ID00494,106,58.0,96.0
496,ID00495,107,58.0,96.0
497,ID00496,107,58.0,96.0
498,ID00497,106,59.0,96.0
499,ID00498,108,59.0,96.0
500,ID00499,105,59.0,96.0
501,ID00500,105,58.0,96.0
502,ID00501,106,59.0,96.0
503,ID00502,106,58.0,96.0
504,ID00503,106,58.0,96.0
505,ID00504,107,59.0,96.0
506,ID00505,105,59.0,96.0
507,ID00506,107,59.0,96.0
508,ID00507,106,59.0,96.0
509,ID00508,107,58.0,96.0
510,ID00509,105,58.0,96.0
511,ID00510,107,58.0,96.0
512,ID00511,109,58.0,96.0
513,ID00512,105,58.0,96.0
514,ID00513,106,58.0,96.0
515,ID00514,105,58.0,96.0
516,ID00515,107,58.0,96.0
517,ID00516,105,58.0,96.0
518,ID00517,105,58.0,96.0
519,ID00518,106,58.0,96.0
520,ID00519,106,59.0,96.0
521,ID00520,105,58.0,96.0
522,ID00521,105,58.0,96.0
523,ID00522,108,58.0,96.0
524,ID00523,106,58.0,96.0
525,ID00524,105,59.0,96.0
526,ID00525,105,58.0,96.0
527,ID00526,108,58.0,96.0
528,ID00527,106,58.0,96.0
529,ID00528,105,58.0,96.0
530,ID00529,106,58.0,96.0
531,ID00530,107,58.0,96.0
532,ID00531,106,58.0,96.0
533,ID00532,105,58.0,96.0
534,ID00533,106,57.0,96.0
535,ID00534,107,57.0,96.0
536,ID00535,105,58.0,96.0
537,ID00536,105,59.0,96.0
538,ID00537,106,58.0,96.0
539,ID00538,108,58.0,96.0
540,ID00539,105,59.0,96.0
541,ID00540,106,59.0,96.0
542,ID00541,108,59.0,96.0
543,ID00542,107,59.0,96.0
544,ID00543,106,58.0,96.0
545,ID00544,106,59.0,96.0
546,ID00545,106,59.0,96.0
547,ID00546,106,58.0,96.0
548,ID00547,105,59.0,96.0
549,ID00548,106,59.0,96.0
550,ID00549,106,59.0,96.0
551,ID00550,105,59.0,96.0
552,ID00551,105,59.0,96.0
553,ID00552,106,58.0,96.0
554,ID00553,105,58.0,96.0
555,ID00554,104,58.0,96.0
556,ID00555,105,59.0,96.0
557,ID00556,106,58.0,96.0
558,ID00557,106,58.0,96.0
559,ID00558,107,58.0,96.0
560,ID00559,104,58.0,96.0
561,ID00560,105,58.0,96.0
562,ID00561,106,58.0,96.0
563,ID00562,107,59.0,96.0
564,ID00563,107,59.0,96.0
565,ID00564,105,58.0,96.0
566,ID00565,106,57.0,96.0
567,ID00566,106,59.0,96.0
568,ID00567,106,59.0,96.0
569,ID00568,107,58.0,96.0
570,ID00569,106,58.0,96.0
571,ID00570,106,59.0,96.0
572,ID00571,106,58.0,96.0
573,ID00572,105,58.0,96.0
574,ID00573,106,58.0,96.0
575,ID00574,104,58.0,96.0
576,ID00575,106,59.0,96.0
577,ID00576,106,58.0,96.0
578,ID00577,105,58.0,96.0
579,ID00578,106,59.0,96.0
580,ID00579,106,58.0,96.0
581,ID00580,104,58.0,96.0
582,ID00581,108,58.0,96.0
583,ID00582,107,59.0,96.0
584,ID00583,108,59.0,96.0
585,ID00584,105,58.0,96.0
586,ID00585,106,58.0,96.0
587,ID00586,105,58.0,96.0
588,ID00587,106,58.0,96.0
589,ID00588,106,58.0,96.0
590,ID00589,104,58.0,96.0
591,ID00590,106,58.0,96.0
592,ID00591,106,59.0,96.0
593,ID00592,106,58.0,96.0
594,ID00593,107,59.0,96.0
595,ID00594,105,58.0,96.0
596,ID00595,105,58.0,96.0
597,ID00596,105,59.0,96.0
598,ID00597,107,58.0,96.0
599,ID00598,105,58.0,96.0
600,ID00599,106,59.0,96.0
601,ID00600,106,58.0,96.0
602,ID00601,105,59.0,96.0
603,ID00602,108,58.0,96.0
604,ID00603,106,58.0,96.0
605,ID00604,106,58.0,96.0
606,ID00605,106,58.0,96.0
607,ID00606,105,58.0,96.0
608,ID00607,107,58.0,96.0
609,ID00608,106,58.0,96.0
610,ID00609,106,58.0,96.0
611,ID00610,107,59.0,96.0
612,ID00611,107,58.0,96.0
613,ID00612,108,58.0,96.0
614,ID00613,106,59.0,96.0
615,ID00614,106,59.0,96.0
616,ID00615,106,58.0,96.0
617,ID00616,105,58.0,96.0
618,ID00617,105,57.0,96.0
619,ID00618,105,57.0,96.0
620,ID00619,106,59.0,96.0
621,ID00620,106,59.0,96.0
622,ID00621,105,59.0,96.0
623,ID00622,104,59.0,96.0
624,ID00623,107,59.0,96.0
625,ID00624,106,58.0,96.0
626,ID00625,107,59.0,96.0
627,ID00626,106,59.0,96.0
628,ID00627,106,58.0,96.0
629,ID00628,106,59.0,96.0
630,ID00629,105,59.0,96.0
631,ID00630,105,58.0,96.0
632,ID00631,105,58.0,96.0
633,ID00632,108,59.0,96.0
634,ID00633,104,58.0,96.0
635,ID00634,105,58.0,96.0
636,ID00635,105,58.0,96.0
637,ID00636,106,58.0,96.0
638,ID00637,104,59.0,96.0
639,ID00638,108,58.0,96.0
640,ID00639,105,58.0,96.0
641,ID00640,107,58.0,96.0
642,ID00641,106,58.0,96.0
643,ID00642,106,59.0,96.0
644,ID00643,104,58.0,96.0
645,ID00644,107,58.0,96.0
646,ID00645,104,58.0,96.0
647,ID00646,105,58.0,96.0
648,ID00647,106,58.0,96.0
649,ID00648,106,58.0,96.0
650,ID00649,105,58.0,96.0
651,ID00650,106,59.0,96.0
652,ID00651,107,58.0,96.0
653,ID00652,106,58.0,96.0
654,ID00653,106,58.0,96.0
655,ID00654,105,59.0,96.0
656,ID00655,107,58.0,96.0
657,ID00656,105,58.0,96.0
658,ID00657,106,58.0,96.0
659,ID00658,106,58.0,96.0
660,ID00659,105,60.0,96.0
661,ID00660,107,58.0,96.0
662,ID00661,108,58.0,96.0
663,ID00662,108,58.0,96.0
664,ID00663,106,58.0,96.0
665,ID00664,106,58.0,96.0
666,ID00665,107,59.0,96.0
667,ID00666,105,58.0,96.0
668,ID00667,106,58.0,96.0
669,ID00668,105,59.0,96.0
670,ID00669,107,58.0,96.0
671,ID00670,104,58.0,96.0
672,ID00671,107,59.0,96.0
673,ID00672,107,58.0,96.0
674,ID00673,105,58.0,96.0
675,ID00674,105,57.0,96.0
676,ID00675,108,58.0,96.0
677,ID00676,107,58.0,96.0
678,ID00677,105,58.0,96.0
679,ID00678,106,58.0,96.0
680,ID00679,105,58.0,96.0
681,ID00680,106,58.0,96.0
682,ID00681,107,59.0,96.0
683,ID00682,106,58.0,96.0
684,ID00683,107,58.0,96.0
685,ID00684,105,59.0,96.0
686,ID00685,104,59.0,96.0
687,ID00686,108,59.0,96.0
688,ID00687,106,59.0,96.0
689,ID00688,105,59.0,96.0
690,ID00689,106,59.0,96.0
691,ID00690,108,59.0,96.0
692,ID00691,105,59.0,96.0
693,ID00692,105,59.0,96.0
694,ID00693,105,58.0,96.0
695,ID00694,106,58.0,96.0
696,ID00695,106,58.0,96.0
697,ID00696,105,58.0,96.0
698,ID00697,107,58.0,96.0
699,ID00698,106,59.0,96.0
700,ID00699,105,59.0,96.0
701,ID00700,106,58.0,96.0
702,ID00701,106,59.0,96.0
703,ID00702,106,59.0,96.0
704,ID00703,106,58.0,96.0
705,ID00704,107,58.0,96.0
706,ID00705,108,58.0,96.0
707,ID00706,108,58.0,96.0
708,ID00707,107,59.0,96.0
709,ID00708,105,58.0,96.0
710,ID00709,104,58.0,96.0
711,ID00710,107,59.0,96.0
712,ID00711,106,59.0,96.0
713,ID00712,106,59.0,96.0
714,ID00713,108,59.0,96.0
715,ID00714,107,58.0,96.0
716,ID00715,106,59.0,96.0
717,ID00716,106,58.0,96.0
718,ID00717,108,58.0,96.0
719,ID00718,106,59.0,96.0
720,ID00719,107,58.0,96.0
721,ID00720,106,59.0,96.0
722,ID00721,107,58.0,96.0
723,ID00722,106,58.0,96.0
724,ID00723,105,58.0,96.0
725,ID00724,106,58.0,96.0
726,ID00725,105,58.0,96.0
727,ID00726,106,58.0,96.0
728,ID00727,106,58.0,96.0
729,ID00728,105,58.0,96.0
730,ID00729,107,58.0,96.0
731,ID00730,106,58.0,96.0
732,ID00731,106,58.0,96.0
733,ID00732,105,58.0,96.0
734,ID00733,105,59.0,96.0
735,ID00734,105,58.0,96.0
736,ID00735,106,59.0,96.0
737,ID00736,105,58.0,96.0
738,ID00737,106,59.0,96.0
739,ID00738,105,59.0,96.0
740,ID00739,105,59.0,96.0
741,ID00740,107,59.0,96.0
742,ID00741,105,58.0,96.0
743,ID00742,105,58.0,96.0
744,ID00743,105,58.0,96.0
745,ID00744,106,59.0,96.0
746,ID00745,105,59.0,96.0
747,ID00746,105,59.0,96.0
748,ID00747,106,59.0,96.0
749,ID00748,106,59.0,96.0
750,ID00749,104,59.0,96.0
751,ID00750,106,58.0,96.0
752,ID00751,105,59.0,96.0
753,ID00752,106,58.0,96.0
754,ID00753,105,58.0,96.0
755,ID00754,107,58.0,96.0
756,ID00755,106,59.0,96.0
757,ID00756,106,59.0,96.0
758,ID00757,104,59.0,96.0
759,ID00758,106,58.0,96.0
760,ID00759,107,58.0,96.0
761,ID00760,107,59.0,96.0
762,ID00761,106,58.0,96.0
763,ID00762,106,59.0,96.0
764,ID00763,106,58.0,96.0
765,ID00764,105,58.0,96.0
766,ID00765,106,59.0,96.0
767,ID00766,106,58.0,96.0
768,ID00767,106,59.0,96.0
769,ID00768,108,60.0,96.0
770,ID00769,106,58.0,96.0
771,ID00770,106,58.0,96.0
772,ID00771,107,58.0,96.0
773,ID00772,106,59.0,96.0
774,ID00773,108,58.0,96.0
775,ID00774,107,59.0,96.0
776,ID00775,105,58.0,96.0
777,ID00776,106,58.0,96.0
778,ID00777,108,59.0,96.0
779,ID00778,105,59.0,96.0
780,ID00779,105,58.0,96.0
781,ID00780,105,59.0,96.0
782,ID00781,105,58.0,96.0
783,ID00782,106,57.0,96.0
784,ID00783,105,58.0,96.0
785,ID00784,106,58.0,96.0
786,ID00785,106,58.0,96.0
787,ID00786,106,59.0,96.0
788,ID00787,106,59.0,96.0
789,ID00788,104,59.0,96.0
790,ID00789,105,59.0,96.0
791,ID00790,104,58.0,96.0
792,ID00791,107,58.0,96.0
793,ID00792,106,59.0,96.0
794,ID00793,107,59.0,96.0
795,ID00794,107,58.0,96.0
796,ID00795,105,58.0,96.0
797,ID00796,105,58.0,96.0
798,ID00797,107,58.0,96.0
799,ID00798,106,58.0,96.0
800,ID00799,108,58.0,96.0
801,ID00800,104,59.0,96.0
802,ID00801,106,58.0,96.0
803,ID00802,105,59.0,96.0
804,ID00803,105,58.0,96.0
805,ID00804,106,59.0,96.0
806,ID00805,105,58.0,96.0
807,ID00806,105,58.0,96.0
808,ID00807,106,58.0,96.0
809,ID00808,106,58.0,96.0
810,ID00809,106,58.0,96.0
811,ID00810,105,59.0,96.0
812,ID00811,106,59.0,96.0
813,ID00812,107,59.0,96.0
814,ID00813,107,58.0,96.0
815,ID00814,106,59.0,96.0
816,ID00815,104,59.0,96.0
817,ID00816,106,59.0,96.0
818,ID00817,105,59.0,96.0
819,ID00818,107,59.0,96.0
820,ID00819,108,58.0,96.0
